GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1001497,110000361929,2023,J D Kennedy,4215 TALLEYRAND AVE,JACKSONVILLE,FL,32206,Duval,JACKSONVILLE ELECTRIC AUTHORITY,225 North Pearl Street,Jacksonville,FL,32202,100,221112
1001498,110045693692,2023,Northside,4377 HECKSCHER DRIVE,JACKSONVILLE,FL,32226,Duval,JACKSONVILLE ELECTRIC AUTHORITY,225 North Pearl Street,Jacksonville,FL,32202,100,221112
1001499,110071161613,2023,Charles Larsen Memorial Power Plant,2002 E RD 92,LAKELAND,FL,33801,Polk,CITY OF LAKELAND FLORIDA,228 S Massachusetts Avenue,Lakeland,FL,33801,100,221112
1001500,110000364882,2023,C D McIntosh Jr Power Plant,3030 E LAKE PARKER DR,LAKELAND,FL,33801,Polk,CITY OF LAKELAND FLORIDA,228 S Massachusetts Avenue,Lakeland,FL,33801,100,221112
1001501,110071161614,2023,S O Purdom,HWY 363,ST MARKS,FL,32355,Wakulla,CITY OF TALLAHASSEE FLORIDA,300 South Adams Street,Tallahassee,FL,32301,100,221112
1001505,110000356356,2023,Bowen,317 COVERED BRIDGE ROAD SW,CARTERSVILLE,GA,30120,Bartow,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,100,221112
1001508,110071160687,2023,Jack McDonough,5551 SOUTH COBB DRIVE,SMYRNA,GA,30080,Cobb,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,100,221112
1001511,110000357319,2023,Yates,708 DYER ROAD,NEWNAN,GA,30264,Coweta,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,100,221112
1001513,110001632145,2023,Ponca,1420 N UNION,PONCA CITY,OK,74601,Kay,OKLAHOMA MUNICIPAL POWER AUTHORITY,2701 W. I-35 Frontage Road,Edmond,OK,73013,100,221112
1001515,110041990389,2023,"Grand Tower Energy Center, LLC",1820 POWER PLANT ROAD,GRAND TOWER,IL,62942,Jackson,ROCKLAND CAPITAL LLC,"24 Waterway Avenue, Suite 400",Spring,TX,77380,100,221112
1001519,110071160250,2023,Joliet 9,1601 PATTERSON RD,JOLIET,IL,60436,Will,NRG ENERGY INC,910 Louisiana Street,Houston,TX,77002,100,221112
1001520,110071160251,2023,"Kincaid Generation, LLC",4 MILES WEST OF KINCAID on RT 104,KINCAID,IL,62540,Christian,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100,221112
1001521,110000438027,2023,Powerton,13082 EAST MANITO RD,PEKIN,IL,61554,Tazewell,NRG ENERGY INC,910 Louisiana Street,Houston,TX,77002,100,221112
1001522,110000430178,2023,Waukegan,401 E. GREENWOOD AVE,WAUKEGAN,IL,60087,Lake,NRG ENERGY INC,910 Louisiana Street,Houston,TX,77002,100,221112
1001528,110001287474,2023,Venice,701 MAIN ST,VENICE,IL,62090,Madison,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63101,100,221112
1001529,110056956281,2023,Dallman,3100 STEVENSON DRIVE,SPRINGFIELD,IL,62703,Sangamon,CITY OF SPRINGFIELD ILLINOIS,"800 E Monroe Street, Suite 300",Springfield,IL,62701,100,221112
1001530,110017420049,2023,Marion,11543 LAKE OF EGYPT RD,MARION,IL,62959,Williamson,SOUTHERN ILLINOIS POWER COOPERATIVE,11543 Lake Of Egypt Road,Marion,IL,62959,100,221112
1001531,110000402314,2023,Clifty Creek,1335 CLIFTY HOLLOW ROAD,MADISON,IN,47250,Jefferson,AMERICAN ELECTRIC POWER CO INC,1 Riverside Plaza,Columbus,OH,43215,100,221112
1001533,110000396991,2023,Harding Street Station (EW Stout),3700 SOUTH HARDING ST,INDIANAPOLIS,IN,46217,Marion,AES CORP,4300 Wilson Boulevard,Arlington,VA,22203,100,221112
1001534,110000396606,2023,IPL Eagle Valley Generating Station,4040 BLUE BLUFF ROAD,MARTINSVILLE,IN,46151,Morgan,AES CORP,4300 Wilson Boulevard,Arlington,VA,22203,100,221112
1001535,110001360116,2023,C. C. Perry K Steam Plant,366 KENTUCKY AVE,INDIANAPOLIS,IN,46204,Marion,CITIZENS ENERGY GROUP,2020 North Meridian Street,Indianapolis,IN,46202,100,221330
1001536,110037247912,2023,Petersburg,6925 NORTH STATE ROAD 57,PETERSBURG,IN,47567,Pike,AES CORP,4300 Wilson Boulevard,Arlington,VA,22203,100,221112
1001539,110000592154,2023,Michigan City Generating Station,100 N WABASH,MICHIGAN CITY,IN,46360,LaPorte,NISOURCE INC,801 E 86Th Ave,Merrillville,IN,46410,100,221112
1001540,110071160310,2023,Cayuga,3300 North SR 63,CAYUGA,IN,47900,Vermillion,DUKE ENERGY CORP,550 S Tryon Street,Charlotte,NC,28202,100,221112
1001541,110071160701,2023,Edwardsport,15400 VILLWOCK RD,EDWARDSPORT,IN,47500,Knox,DUKE ENERGY CORP,550 S Tryon Street,Charlotte,NC,28202,100,221112
1001542,110000396349,2023,Noblesville,21225 RIVERWOOD AVE,NOBLESVILLE,IN,46060,Hamilton,DUKE ENERGY CORP,550 S Tryon Street,Charlotte,NC,28202,100,221112
1001544,110071160311,2023,F B Culley Generating Station,3700 DARLINGTON ROAD,NEWBURGH,IN,47630,Warrick,CENTERPOINT ENERGY INC,"1111 Louisiana Street, Suite 264",Houston,TX,77002,100,221112
1001548,110017344337,2023,Prairie Creek,3300 C ST SW,CEDAR RAPIDS,IA,52404,Linn,ALLIANT ENERGY CORP,4902 N. Biltmore Lane,Madison,WI,53718,100,221112
1001549,110071160312,2023,Sutherland,3000 E MAIN ST RD,MARSHALLTOWN,IA,50158,Marshall,ALLIANT ENERGY CORP,4902 N. Biltmore Lane,Madison,WI,53718,100,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,CORN BELT POWER COOPERATIVE,1300 13Th Street,Humbolt,IA,50548,4.41,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,CENTRAL IOWA POWER COOPERATIVE,1400 Hwy 13 Se,Cedar Rapids,IA,52403,9.66,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,CITY OF NEW HAMPTON IOWA,112 E Spring Street,North Hampton,IA,50659,0.28,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,CITY OF ELDRIDGE IOWA,305 N 3Rd Street,Eldridge,IA,52748,0.26,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,MUNICIPAL ENERGY AGENCY OF NEBRASKA INC,8377 Glynoaks Drive,Lincoln,NE,68516,3.44,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,CITY OF MONTEZUMA IOWA,501 East Main Street,Montezuma,IA,50171,0.21,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,SPENCER MUNICIPAL UTILITIES,"520 2Nd Avenue, Suite 1",Spencer,IA,51301,0.57,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,SUMNER MUNICIPAL LIGHT PLANT,105 Wapsie Street,Sumner,IA,50674,0.07,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,TOWN OF ALTA IOWA,223 S Main Street,Alta,IA,51002,0.07,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,LINCOLN ELECTRIC SYSTEM,9445 Rokeby Road,Lincoln,NE,68526,6.3,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,71,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,CITY OF WEST BEND IOWA,301 S Broadway Avenue,West Bend,IA,50597-0348,0.07,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,CITY OF WAVERLY IOWA,200 1St Street Ne,Waverly,IA,50677,0.2,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,CITY OF ATLANTIC IOWA,"23 E 4Th Street, Suite A",Atlantic,IA,50022,1.07,221112
1001551,110056965280,2023,Walter Scott Jr. Energy Center,7215 NAVAJO ST,COUNCIL BLUFFS,IA,51501,Pottawattamie,MUNICIPAL ELECTRIC UTILITY OF THE CITY OF CEDAR FALLS IOWA,1 Utility Parkway,Cedar Falls,IA,50613,2.39,221112
1001552,110000486377,2023,HAWAII ELECTRIC LIGHT CO (HELCO) - KANOELEHUA HILL GENERATING STATION,54 HALEKAUILA STREET,HILO,HI,96720,HAWAII COUNTY,HAWAIIAN ELECTRIC INDUSTRIES INC,"1001 Bishop Street, Suite 1900",Honolulu,HI,96813,100,221112
1001553,110000415355,2023,Burlington (IA),4282 SULLIVAN SLOUGH ROAD,BURLINGTON,IA,52601,Des Moines,ALLIANT ENERGY CORP,4902 N. Biltmore Lane,Madison,WI,53718,100,221112
1001555,110071161607,2023,HAWAII ELECTRIC LIGHT CO (HELCO) - PUNA GENERATING STATION,,KEAAU,HI,96749,HAWAII COUNTY,HAWAIIAN ELECTRIC INDUSTRIES INC,"1001 Bishop Street, Suite 1900",Honolulu,HI,96813,100,221112
1001556,110071160314,2023,Streeter Station,1 UTILITY PARKWAY,CEDAR FALLS,IA,50613,Black Hawk,CEDAR FALLS UTILITIES,1 Utility Parkway,Cedar Falls,IA,50613,100,221112
1001557,110071161871,2023,HAWAII ELECTRIC LIGHT CO (HELCO) - KEAHOLE GENERATING STATION,73-4249 PUKIAWE ST.,KAILUA KONA,HI,96740,HAWAII COUNTY,HAWAIIAN ELECTRIC INDUSTRIES INC,"1001 Bishop Street, Suite 1900",Honolulu,HI,96813,100,221112
1001558,110022357279,2023,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",1540 98TH AVE SE,WIMBLEDON,ND,58492,BARNES COUNTY,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,50,486210
1001558,110022357279,2023,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",1540 98TH AVE SE,WIMBLEDON,ND,58492,BARNES COUNTY,"Alliance Pipeline, Inc","7701 France Ave South, Ste 600",Edina,MN,55435,50,486210
1001559,110011273004,2023,ALLIANCE PIPELINE L.P. - MANCHESTER,1242 220TH STREET,MANCHESTER,IA,52057,DELAWARE COUNTY,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,50,486210
1001559,110011273004,2023,ALLIANCE PIPELINE L.P. - MANCHESTER,1242 220TH STREET,MANCHESTER,IA,52057,DELAWARE COUNTY,"Alliance Pipeline, Inc","7701 France Ave South, Ste 600",Edina,MN,55435,50,486210
1001560,110007054249,2023,ALLIANCE PIPELINE LP-Tampico,580 TAMPICO RD,TAMPICO,IL,61283,WHITESIDE COUNTY,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,50,486210
1001560,110007054249,2023,ALLIANCE PIPELINE LP-Tampico,580 TAMPICO RD,TAMPICO,IL,61283,WHITESIDE COUNTY,"Alliance Pipeline, Inc","7701 France Ave South, Ste 600",Edina,MN,55435,50,486210
1001561,110070379891,2023,US ARMY JOINT BASE LEWIS-MCCHORD,2012 Liggett Ave,Joint Base Lewis-McChord,WA,98433,PIERCE COUNTY,US GOVERNMENT,,,,,,928110
1001562,110000320634,2023,NESTLE USA INC,61 JERSEYVILLE AVENUE,FREEHOLD,NJ,07728,MONMOUTH COUNTY,NESTLE HOLDINGS INC,1812 N Moore Street,Arlington,VA,22209,100,311920
1001563,110042081939,2023,MOUNTAIN STATE CARBON,1851 MAIN ST,FOLLANSBEE,WV,26037,BROOKE COUNTY,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,324199
1001564,110070828021,2023,Muscatine,3205 CEDAR ST,MUSCATINE,IA,52761,Muscatine,MUSCATINE POWER & WATER (INC),3205 Cedar Street,Muscatine,IA,52761,100,221112
1001568,110013980406,2023,QUARANTINE ROAD LANDFILL,6100 QUARANTINE ROAD,CURTIS BAY,MD,21226,BALTIMORE CITY,MAYOR & COUNCIL OF BALTIMORE,100 N. HOLIDAY STREET,BALTIMORE ,MD,21202,100,562212
1001570,110071160477,2023,Earl F Wisdom,3365 165 AVE,SPENCER,IA,51301,Clay,CORN BELT POWER COOPERATIVE,1300 13Th Street,Humbolt,IA,50548,67,221112
1001570,110071160477,2023,Earl F Wisdom,3365 165 AVE,SPENCER,IA,51301,Clay,BASIN ELECTRIC POWER COOPERATIVE,1717 East Interstate Avenue,Bismarck,ND,58503-0564,33,221112
1001572,110063879539,2023,Cimarron River,12406 ROAD R,LIBERAL,KS,67901,Seward,SUNFLOWER ELECTRIC POWER CORP,301 W. 13th Street,Hays,KS,67601,100,221112
1001573,110066913399,2023,Fort Dodge aka Judson Large,11453 FT DODGE RD,DODGE CITY,KS,67801,Ford,SUNFLOWER ELECTRIC POWER CORP,301 W. 13th Street,Hays,KS,67601,100,221112
1001575,110017494451,2023,Riverton,7240 SE HWY 66,RIVERTON,KS,66770,Cherokee,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221112
1001579,110064063686,2023,E.W. Brown,815 Dix Dam Road,Harrodsburg,KY,40330,MERCER COUNTY,PPL CORP,2 N 9Th Street,Allentown,PA,18101,100,221112
1001580,110071161617,2023,City of Coffeyville Light & Power,605 SANTA FE,COFFEYVILLE,KS,67337,Montgomery,CITY OF COFFEYVILLE KANSAS,P.O Box 1629,Coffeyville,KS,67337,100,221112
1001581,110071161191,2023,Edgemere Landfill,51st and Almeda Street,Far Rockaway,NY,11691,QUEENS COUNTY,CITY OF NEW YORK NEW YORK,"44 Beaver Street, 9Th Floor",New York,NY,10004,100,562212
1001582,110071162330,2023,Piedmont Natural Gas - South Carolina,4720 Piedmont Row Drive,Charlotte,NC,28210,MECKLENBURG COUNTY,DUKE ENERGY CORP,525 S Tryon Street,Charlotte,NC,28202,100,221210
1001583,110043972387,2023,Piedmont Natural Gas - North Carolina,4720 Piedmont Row Drive,Charlotte,NC,28210,MECKLENBURG COUNTY,DUKE ENERGY CORP,525 S Tryon Street,Charlotte,NC,28202,100,221210
1001585,110041119580,2023,Paddys Run,4512 Bells Lane,Louisville,KY,40211,JEFFERSON COUNTY,PPL CORP,2 N 9Th Street,Allentown,PA,18101,100,221112
1001586,110003215299,2023,Garden City,2075 W SAINT JOHN ST,GARDEN CITY,KS,67846,Finney,SUNFLOWER ELECTRIC POWER CORP,301 W. 13th Street,Hays,KS,67601,100,221112
1001587,110071161618,2023,Big Sandy,23000 HWY 23,LOUISA,KY,41230,Lawrence,AMERICAN ELECTRIC POWER CO INC,1 Riverside Plaza,Columbus,OH,43215,100,221112
1001588,110000597738,2023,"REYNOLDS FOIL, INC.",1333 HIGHWAY 270,MALVERN,AR,72104,HOT SPRING COUNTY,REYNOLDS CONSUMER PRODUCTS INC,1900 W Field Court,Lake Forest,IL,60045,100,331315
1001589,110071161194,2023,Cana Gas Plant,,Calumet,OK,73014,CANADIAN COUNTY,ENLINK MIDSTREAM LLC,"1722 Routh Street, Suite 1300",Dallas,TX,75201,100,211130
1001595,110071161216,2023,Kapaa and Kalaheo Sanitary Landfills,913 Kalanianaole Hwy,Kailua,HI,96734,HONOLULU COUNTY,CITY & COUNTY OF HONOLULU HAWAII,1000 Uluohia Street,Kapolei,HI,96707,100,562212
1001598,110000493305,2023,Shawnee,7900 METROPOLIS LAKE RD,WEST PADUCAH,KY,42086,McCracken,US GOVERNMENT,,,,,,221112
1001600,110071161622,2023,Robert Reid,9000 HIGHWAY 2096,ROBARDS,KY,42452,Webster,BIG RIVERS ELECTRIC CORP,201 Third Street,Henderson,KY,42420,100,221112
1001602,110003271049,2023,R S Nelson,3500 HOUSTON RIVER ROAD,WESTLAKE,LA,70669,Calcasieu,EAST TEXAS ELECTRIC COOPERATIVE INC,2905 Westward Drive,Nacogdoches,TX,75964,4.1,221112
1001602,110003271049,2023,R S Nelson,3500 HOUSTON RIVER ROAD,WESTLAKE,LA,70669,Calcasieu,SAM RAYBURN G&T ELECTRIC COOPERATIVE INC,2905 Westward Drive,Nacogdoches,TX,75964,4.5,221112
1001602,110003271049,2023,R S Nelson,3500 HOUSTON RIVER ROAD,WESTLAKE,LA,70669,Calcasieu,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,91.4,221112
1001603,110029512837,2023,Coughlin Power Station,2180 ST LANDRY HWY,ST. LANDRY,LA,71367,Evangeline,CLECO CORPORATE HOLDINGS LLC,2030 Donahue Ferry Road,Pineville,LA,71360,100,221112
1001604,110071161625,2023,Teche Power Station,237 NEWMAN ST,BALDWIN,LA,70514,Saint Mary,CLECO CORPORATE HOLDINGS LLC,2030 Donahue Ferry Road,Pineville,LA,71360,100,221112
1001605,110071161626,2023,Little Gypsy,17440 RIVER RD,LAPLACE,LA,70079,Saint Charles,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100,221112
1001606,110002049328,2023,Ninemile Point,1617 RIVER ROAD,WESTWEGO,LA,70094,Jefferson,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100,221112
1001609,110071161627,2023,Arsenal Hill Power Plant,520 NORTH ALLEN,SHREVEPORT,LA,71101,Caddo,AMERICAN ELECTRIC POWER CO INC,1 Riverside Plaza,Columbus,OH,43215,100,221112
1001610,110070081798,2023,Lieberman Power Plant,11730 LA HWY 538,MOORINGSPORT,LA,71060,Caddo,AMERICAN ELECTRIC POWER CO INC,1 Riverside Plaza,Columbus,OH,43215,100,221112
1001612,110001323318,2023,George Neal North,1151   260th ST,SERGEANT BLUFF,IA,51054,Woodbury,ALLIANT ENERGY CORP,"4902 N. Biltmore Lane, Suite 1000",Madison,WI,53718,15.18,221112
1001612,110001323318,2023,George Neal North,1151   260th ST,SERGEANT BLUFF,IA,51054,Woodbury,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,84.82,221112
1001614,110001505176,2023,CITY OF FARGO LANDFILL,4501 7TH AVENUE NORTH,FARGO,ND,58102,CASS COUNTY,THE CITY OF FARGO NORTH DAKOTA,200 3Rd Street North,Fargo,ND,58102,100,562212
1001615,110000581406,2023,William F Wyman,677 COUSINS ST,YARMOUTH,ME,04096,Cumberland,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100,221112
1001618,110008797864,2023,US Steel - Keetac,1 MINE ROAD,KEEWATIN,MN,55753,ST. LOUIS COUNTY,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219,100,212210
1001619,110033028738,2023,US Steel - Lorain Tubular Operations,2199 E 28TH ST,LORAIN,OH,44055,LORAIN COUNTY,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219,100,331210
1001620,110064647743,2023,US Steel - Midwest Plant,6300 US 12,PORTAGE,IN,46368,PORTER COUNTY,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219,100,331221
1001621,110008799247,2023,US STEEL - Minntac,8819 OLD HIGHWAY 169,MOUNTAIN IRON,MN,55768,ST. LOUIS COUNTY,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219,100,212210
1001622,110015844443,2023,"EP MINERALS, LLC",150 COAL CANYON RD,LOVELOCK,NV,89419,PERSHING COUNTY,US SILICA HOLDINGS INC,24275 Katy Freeway,Katy,TX,77494,100,212390
1001623,110001653318,2023,"EP Minerals, LLC",2630 Graham Blvd.,Vale,OR,97918,MALHEUR COUNTY,US SILICA HOLDINGS INC,24275 Katy Freeway,Katy,TX,77494,100,212390
1001624,110000394742,2023,"Primary Products Ingredients Americas, LLC",5600 BRENTLINGER DRIVE,DAYTON,OH,45414,MONTGOMERY COUNTY,PRIMARY PRODUCTS INGREDIENTS AMERICAS LLC,2200 E Eldorado St,Decatur,IL,62521,100,325199
1001626,110071159537,2023,New Mexico Gas Company,7120 Wyoming Blvd. NE Ste. 20,Albuquerque,NM,87109,BERNALILLO COUNTY,TECO ENERGY INC,702 N Franklin Street,Tampa,FL,33602,100,221210
1001627,110060396432,2023,CUMBERLAND COUNTY ANN STREET LANDFILL,698 ANN STREET,FAYETTEVILLE,NC,28301,CUMBERLAND COUNTY,CUMBERLAND COUNTY SOLID WASTE MANAGEMENT,698 Ann Street,Fayetteville,NC,28301,100,562212
1001628,110070081799,2023,LISBURNE PRODUCTION CENTER,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis Street,Houston,TX,77002,100,211120
1001629,110070450550,2023,CROCKETT COGENERATION PLANT,550 LORING AVENUE,CROCKETT,CA,94525,CONTRA COSTA COUNTY,CROCKETT COGENERATION A CALIFORNIA LP,550 Loring Avenue,Crockett,CA,94525,100,221112
1001630,110071162173,2023,Bayport Polymers LLC - HDPE Plant,12212 Port Road,Pasadena,TX,77507,HARRIS COUNTY,BAYPORT POLYMERS LLC,12212 Port Road,Pasadena,TX,77507,100,325211
1001633,110009059366,2023,ADS-CEDAR HILL LANDFILL,1319 NO BUSINESS CREEK ROAD,RAGLAND,AL,35131,ST. CLAIR COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100,562212
1001634,110071160261,2023,OKLAHOMA STATE UNIVERSITY,"University Health Services, Suite 002",STILLWATER,OK,74078,PAYNE COUNTY,OKLAHOMA STATE UNIVERSITY,120 Physical Plant Services,Stillwater,OK,74078,100,611310
1001635,110071159540,2023,Waynoka Gas Plant,,ALVA,OK,73717,WOODS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1001636,110013947453,2023,ADS-PECAN ROW-EVERGREEN LANDFILLS,2995 WETHERINGTON LANE,VALDOSTA,GA,31601,LOWNDES COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100,562212
1001637,110012142733,2023,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,8290 HIGHWAY 251,DAVIS JUNCTION,IL,61020,OGLE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100,562212
1001638,110043792429,2023,Midkiff Gas Plant,17400 E FM 2401,MIDKIFF,TX,79755,UPTON COUNTY,PIONEER NATURAL RESOURCES CO,5205 N. O’Connor Blvd. Ste. 200,Irving,TX,75039,27,211130
1001638,110043792429,2023,Midkiff Gas Plant,17400 E FM 2401,MIDKIFF,TX,79755,UPTON COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,73,211130
1001639,110001678033,2023,VEOLIA ES BLACKFOOT LANDFILL,3726 E SR 64,WINSLOW,IN,47598,PIKE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100,562212
1001640,110071160425,2023,Wrenshall LNG Storage,2301 County Road 1,Wrenshall,MN,55797,CARLTON COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100,486210
1001642,110010724626,2023,VEOLIA ES MOREHEAD LANDFILL,300 OLD PHELPS ROAD,MOREHEAD,KY,40351,ROWAN COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100,562212
1001643,110001060618,2023,VEOLIA ES GREENTREE LDFL,635 TOBY RD,KERSEY,PA,15846,ELK COUNTY,NOBLE ENVIRONMENTAL INC,111 Conner Lane,Belle Vernon,PA,15012,100,562212
1001644,110006039054,2023,"METTIKI COAL, LLC",293 TABLE ROCK ROAD,OAKLAND,MD,21550,GARRETT COUNTY,ALLIANCE HOLDINGS GP LP,"1717 S Boulder Avenue, Suite 400",Tulsa,OK,74119,100,212114
1001646,110001653434,2023,"COVANTA MARION, INC",4850 BROOKLAKE ROAD NORTHEAST,BROOKS,OR,97305,MARION COUNTY,COVANTA HOLDING CORP,445 South Street,Morristown,NJ,07960,100,562213
1001649,110067215882,2023,CENTRAL COMPRESSOR PLANT,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis Street,Houston,TX,77002,100,211120
1001650,110067215864,2023,CENTRAL GAS FACILITY,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis Street,Houston,TX,77002,100,211120
1001651,110070081803,2023,CENTRAL POWER STATION,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis Street,Houston,TX,77002,100,211120
1001652,110000838292,2023,TGP Station 241 Lafayette,3447 SENTINEL HEIGHTS ROAD,LAFAYETTE,NY,13084,ONONDAGA COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1001654,110043787603,2023,"SNG Station 5211 Gwinville, MS",1064 Sonat Road,NEW HEBRON,MS,39140,LAWRENCE COUNTY,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,50,486210
1001654,110043787603,2023,"SNG Station 5211 Gwinville, MS",1064 Sonat Road,NEW HEBRON,MS,39140,LAWRENCE COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,50,486210
1001655,110043812461,2023,"SNG Station 5122 Franklinton, LA",42621 HWY 16,FRANKLINTON,LA,70438,WASHINGTON PARISH,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,50,486210
1001655,110043812461,2023,"SNG Station 5122 Franklinton, LA",42621 HWY 16,FRANKLINTON,LA,70438,WASHINGTON PARISH,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,50,486210
1001656,110002464397,2023,"SNG Station 5222 Enterprise, MS",100 COUNTRY ROAD 332,ENTERPRISE,MS,39330,CLARKE COUNTY,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,50,486210
1001656,110002464397,2023,"SNG Station 5222 Enterprise, MS",100 COUNTRY ROAD 332,ENTERPRISE,MS,39330,CLARKE COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,50,486210
1001657,110071161376,2023,"SLNG Elba Island Terminal Savannah, GA",1 Elba Island Road,Savannah,GA,31404,CHATHAM COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
